#complex,groundtruth,simplifiedcomplex,simplifiedgroundtruth,z3flag,simtime
2*(y^~((3*(a&b)-1*(a&~b)+2*(a^b)-2*~(a&~b)+2*~(a|b))|~z))+3*(y^(~(3*(a&b)-1*(a&~b)+2*(a^b)-2*~(a&~b)+2*~(a|b))|(y&z)))+2*(y&((3*(a&b)-1*(a&~b)+2*(a^b)-2*~(a&~b)+2*~(a|b))|~z))-3*~((3*(a&b)-1*(a&~b)+2*(a^b)-2*~(a&~b)+2*~(a|b))|(y|z))-4*~((3*(a&b)-1*(a&~b)+2*(a^b)-2*~(a&~b)+2*~(a|b))|(~y|z))+3*~(~(3*(a&b)-1*(a&~b)+2*(a^b)-2*~(a&~b)+2*~(a|b))|(y|z))-5*(~(3*(a&b)-1*(a&~b)+2*(a^b)-2*~(a&~b)+2*~(a|b))&(~y&z))+3*((3*(a&b)-1*(a&~b)+2*(a^b)-2*~(a&~b)+2*~(a|b))&(~y&z))-4*((3*(a&b)-1*(a&~b)+2*(a^b)-2*~(a&~b)+2*~(a|b))&(y&z)),3*(a&~y)+7*~(~a|(~y|z)),3*a+4*(a&y)-7*(a&y&z),3*a+4*(a&y)-7*(a&y&z),True,0.18415045738220215
7*~(x|(1*(a&b)-2*(a&~b)+2*~(a&b)-3*~(a|b)-2*~(a|~b)+1*~a))+1*(z&~(x&(1*(a&b)-2*(a&~b)+2*~(a&b)-3*~(a|b)-2*~(a|~b)+1*~a)))-7*~(x|((1*(a&b)-2*(a&~b)+2*~(a&b)-3*~(a|b)-2*~(a|~b)+1*~a)|z))-1*~(x|(~(1*(a&b)-2*(a&~b)+2*~(a&b)-3*~(a|b)-2*~(a|~b)+1*~a)|z))-1*~(~x|(~(1*(a&b)-2*(a&~b)+2*~(a&b)-3*~(a|b)-2*~(a|~b)+1*~a)|z))-8*(~x&(~(1*(a&b)-2*(a&~b)+2*~(a&b)-3*~(a|b)-2*~(a|~b)+1*~a)&z))-2*(~x&((1*(a&b)-2*(a&~b)+2*~(a&b)-3*~(a|b)-2*~(a|~b)+1*~a)&z))-2*(x&(~(1*(a&b)-2*(a&~b)+2*~(a&b)-3*~(a|b)-2*~(a|~b)+1*~a)&z))-1*(x&((1*(a&b)-2*(a&~b)+2*~(a&b)-3*~(a|b)-2*~(a|~b)+1*~a)&z)),-1*(b|(x&z)),-b-(x&z)+(x&b&z),-b-(x&z)+(x&b&z),True,0.2343461513519287
-1*(y|~((-2*(a&b)+1*(a&~b)+1*b+2*~(a^b)-2*~(a|b)-1*~(a|~b))|z))-2*(y&~((-2*(a&b)+1*(a&~b)+1*b+2*~(a^b)-2*~(a|b)-1*~(a|~b))^z))-2*y+1*~((-2*(a&b)+1*(a&~b)+1*b+2*~(a^b)-2*~(a|b)-1*~(a|~b))|(y|z))+12*~((-2*(a&b)+1*(a&~b)+1*b+2*~(a^b)-2*~(a|b)-1*~(a|~b))|(~y|z))+7*~(~(-2*(a&b)+1*(a&~b)+1*b+2*~(a^b)-2*~(a|b)-1*~(a|~b))|(y|z))+3*~(~(-2*(a&b)+1*(a&~b)+1*b+2*~(a^b)-2*~(a|b)-1*~(a|~b))|(~y|z))+3*(~(-2*(a&b)+1*(a&~b)+1*b+2*~(a^b)-2*~(a|b)-1*~(a|~b))&(y&z))+5*((-2*(a&b)+1*(a&~b)+1*b+2*~(a^b)-2*~(a|b)-1*~(a|~b))&(y&z)),7*(~z&(a^y)),7*a+7*y-14*(a&y)-7*(y&z)-7*(a&z)+14*(a&y&z),7*a+7*y-14*(a&y)-7*(y&z)-7*(a&z)+14*(a&y&z),True,0.18434381484985352
-11*~x+2*~(x|~(1*(a&b)+6*(a&~b)-7*(a^b)+1*~(a&b)-1*~(a|b)+7*~(a|~b)))-3*(((1*(a&b)+6*(a&~b)-7*(a^b)+1*~(a&b)-1*~(a|b)+7*~(a|~b))&z)|(~x&((1*(a&b)+6*(a&~b)-7*(a^b)+1*~(a&b)-1*~(a|b)+7*~(a|~b))|z)))+1*((x|~(1*(a&b)+6*(a&~b)-7*(a^b)+1*~(a&b)-1*~(a|b)+7*~(a|~b)))&~(x^((1*(a&b)+6*(a&~b)-7*(a^b)+1*~(a&b)-1*~(a|b)+7*~(a|~b))^z)))+12*~(x|(~(1*(a&b)+6*(a&~b)-7*(a^b)+1*~(a&b)-1*~(a|b)+7*~(a|~b))|z))-1*~(~x|(~(1*(a&b)+6*(a&~b)-7*(a^b)+1*~(a&b)-1*~(a|b)+7*~(a|~b))|z))+14*(~x&(~(1*(a&b)+6*(a&~b)-7*(a^b)+1*~(a&b)-1*~(a|b)+7*~(a|~b))&z))+12*(~x&((1*(a&b)+6*(a&~b)-7*(a^b)+1*~(a&b)-1*~(a|b)+7*~(a|~b))&z))-1*(x&(~(1*(a&b)+6*(a&~b)-7*(a^b)+1*~(a&b)-1*~(a|b)+7*~(a|~b))&z)),-3*(x&(b&z))-10*~(x|(b|z)),10*x+10*b+10*z-10*(x&b)-10*(b&z)-10*(x&z)+7*(x&b&z)-10*~(x&~x),10*x+10*b+10*z-10*(x&b)-10*(b&z)-10*(x&z)+7*(x&b&z)-10*~(x&~x),True,0.2000730037689209
4*((4*(a&b)+5*(a&~b)-1*(a^b)-3*~(a&~a)+3*~(a|b)+4*~(a|~b))|(y|z))-7*(z|~((4*(a&b)+5*(a&~b)-1*(a^b)-3*~(a&~a)+3*~(a|b)+4*~(a|~b))|y))-15*~((4*(a&b)+5*(a&~b)-1*(a^b)-3*~(a&~a)+3*~(a|b)+4*~(a|~b))|(~y|z))-15*~(~(4*(a&b)+5*(a&~b)-1*(a^b)-3*~(a&~a)+3*~(a|b)+4*~(a|~b))|(y|z))-15*~(~(4*(a&b)+5*(a&~b)-1*(a^b)-3*~(a&~a)+3*~(a|b)+4*~(a|~b))|(~y|z))+3*(~(4*(a&b)+5*(a&~b)-1*(a^b)-3*~(a&~a)+3*~(a|b)+4*~(a|~b))&(~y&z))-8*(~(4*(a&b)+5*(a&~b)-1*(a^b)-3*~(a&~a)+3*~(a|b)+4*~(a|~b))&(y&z))+3*((4*(a&b)+5*(a&~b)-1*(a^b)-3*~(a&~a)+3*~(a|b)+4*~(a|~b))&(~y&z))-8*((4*(a&b)+5*(a&~b)-1*(a^b)-3*~(a&~a)+3*~(a|b)+4*~(a|~b))&(y&z)),-11*(y|(a&~z))-7*~(a|(y|z)),-4*a-4*y+7*z+4*(a&y)-7*(y&z)+4*(a&z)-4*(a&y&z)-7*~(a&~a),-4*a-4*y+7*z+4*(a&y)-7*(y&z)+4*(a&z)-4*(a&y&z)-7*~(a&~a),True,0.22434401512145996
11*((-2*(a&b)+2*(a&~b)-2*~(a&~a)+5*~(a^b)-3*~(a|b)+3*~(a|~b))|(x&~z))-3*(~(x&~(-2*(a&b)+2*(a&~b)-2*~(a&~a)+5*~(a^b)-3*~(a|b)+3*~(a|~b)))&(x^((-2*(a&b)+2*(a&~b)-2*~(a&~a)+5*~(a^b)-3*~(a|b)+3*~(a|~b))^z)))+5*(z&(x|(-2*(a&b)+2*(a&~b)-2*~(a&~a)+5*~(a^b)-3*~(a|b)+3*~(a|~b))))-11*((-2*(a&b)+2*(a&~b)-2*~(a&~a)+5*~(a^b)-3*~(a|b)+3*~(a|~b))|~z)+11*~(x|((-2*(a&b)+2*(a&~b)-2*~(a&~a)+5*~(a^b)-3*~(a|b)+3*~(a|~b))|z))+3*~(x|(~(-2*(a&b)+2*(a&~b)-2*~(a&~a)+5*~(a^b)-3*~(a|b)+3*~(a|~b))|z))-5*(~x&((-2*(a&b)+2*(a&~b)-2*~(a&~a)+5*~(a^b)-3*~(a|b)+3*~(a|~b))&z))-5*(x&(~(-2*(a&b)+2*(a&~b)-2*~(a&~a)+5*~(a^b)-3*~(a|b)+3*~(a|~b))&z))-2*(x&((-2*(a&b)+2*(a&~b)-2*~(a&~a)+5*~(a^b)-3*~(a|b)+3*~(a|~b))&z)),-3*(~x&(~b&z)),-3*z+3*(b&z)+3*(x&z)-3*(x&b&z),-3*z+3*(b&z)+3*(x&z)-3*(x&b&z),True,0.21074652671813965
11*(~((-13*(a&b)-2*(a&~b)+3*(a|~b)+11*~(a^b)-14*~(a|b))&~y)&((-13*(a&b)-2*(a&~b)+3*(a|~b)+11*~(a^b)-14*~(a|b))^(y^z)))-11*(z|~((-13*(a&b)-2*(a&~b)+3*(a|~b)+11*~(a^b)-14*~(a|b))^y))-7*~(~(-13*(a&b)-2*(a&~b)+3*(a|~b)+11*~(a^b)-14*~(a|b))&(~y|z))+11*~((-13*(a&b)-2*(a&~b)+3*(a|~b)+11*~(a^b)-14*~(a|b))|(y|z))-4*~((-13*(a&b)-2*(a&~b)+3*(a|~b)+11*~(a^b)-14*~(a|b))|(~y|z))+7*~(~(-13*(a&b)-2*(a&~b)+3*(a|~b)+11*~(a^b)-14*~(a|b))|(y|z))+11*(~(-13*(a&b)-2*(a&~b)+3*(a|~b)+11*~(a^b)-14*~(a|b))&(y&z))+18*((-13*(a&b)-2*(a&~b)+3*(a|~b)+11*~(a^b)-14*~(a|b))&(~y&z))+7*((-13*(a&b)-2*(a&~b)+3*(a|~b)+11*~(a^b)-14*~(a|b))&(y&z)),-18*~(~a|(~y|z)),-18*(a&y)+18*(a&y&z),-18*(a&y)+18*(a&y&z),True,0.19425082206726074
-11*(z^~(x&~(-10*(a&b)-18*(a&~b)+11*(a|b)-7*~(a|b)-10*~(a|~b)+7*~b)))+1*~(x|~z)+1*((-10*(a&b)-18*(a&~b)+11*(a|b)-7*~(a|b)-10*~(a|~b)+7*~b)&~(x&~z))-1*(z^(x&~(-10*(a&b)-18*(a&~b)+11*(a|b)-7*~(a|b)-10*~(a|~b)+7*~b)))+11*~(x|((-10*(a&b)-18*(a&~b)+11*(a|b)-7*~(a|b)-10*~(a|~b)+7*~b)|z))+1*~(~x|((-10*(a&b)-18*(a&~b)+11*(a|b)-7*~(a|b)-10*~(a|~b)+7*~b)|z))+11*~(~x|(~(-10*(a&b)-18*(a&~b)+11*(a|b)-7*~(a|b)-10*~(a|~b)+7*~b)|z))-1*(~x&((-10*(a&b)-18*(a&~b)+11*(a|b)-7*~(a|b)-10*~(a|~b)+7*~b)&z))+11*(x&(~(-10*(a&b)-18*(a&~b)+11*(a|b)-7*~(a|b)-10*~(a|~b)+7*~b)&z)),-10*~(x|(~b|z)),-10*b+10*(x&b)+10*(b&z)-10*(x&b&z),-10*b+10*(x&b)+10*(b&z)-10*(x&b&z),True,0.21218538284301758
1*((7*(a&b)+9*(a&~b)-2*(a^b)-6*(a|~b)+6*~(a|b)+2*~(a|~b))^z)+4*(~((7*(a&b)+9*(a&~b)-2*(a^b)-6*(a|~b)+6*~(a|b)+2*~(a|~b))&y)&~((7*(a&b)+9*(a&~b)-2*(a^b)-6*(a|~b)+6*~(a|b)+2*~(a|~b))^(y^z)))-4*~((7*(a&b)+9*(a&~b)-2*(a^b)-6*(a|~b)+6*~(a|b)+2*~(a|~b))|(y|z))-4*~((7*(a&b)+9*(a&~b)-2*(a^b)-6*(a|~b)+6*~(a|b)+2*~(a|~b))|(~y|z))-5*~(~(7*(a&b)+9*(a&~b)-2*(a^b)-6*(a|~b)+6*~(a|b)+2*~(a|~b))|(y|z))-1*~(~(7*(a&b)+9*(a&~b)-2*(a^b)-6*(a|~b)+6*~(a|b)+2*~(a|~b))|(~y|z))-1*(~(7*(a&b)+9*(a&~b)-2*(a^b)-6*(a|~b)+6*~(a|b)+2*~(a|~b))&(~y&z))-9*(~(7*(a&b)+9*(a&~b)-2*(a^b)-6*(a|~b)+6*~(a|b)+2*~(a|~b))&(y&z))-4*((7*(a&b)+9*(a&~b)-2*(a^b)-6*(a|~b)+6*~(a|b)+2*~(a|~b))&(~y&z)),-4*(y^~(~a|(~y&z))),-4*a-4*y+8*(a&y)+4*(a&z)-4*(a&y&z),-4*a-4*y+8*(a&y)+4*(a&z)-4*(a&y&z),True,0.18623781204223633
-5*((2*(a&b)+1*(a&~b)-1*(a|b)+6*~(a|b)+8*~(a|~b)-6*~a)^(~x|(~(2*(a&b)+1*(a&~b)-1*(a|b)+6*~(a|b)+8*~(a|~b)-6*~a)&z)))-1*~(x&~z)+6*~(x|((2*(a&b)+1*(a&~b)-1*(a|b)+6*~(a|b)+8*~(a|~b)-6*~a)|z))+1*~(x|(~(2*(a&b)+1*(a&~b)-1*(a|b)+6*~(a|b)+8*~(a|~b)-6*~a)|z))+16*~(~x|(~(2*(a&b)+1*(a&~b)-1*(a|b)+6*~(a|b)+8*~(a|~b)-6*~a)|z))+6*(~x&(~(2*(a&b)+1*(a&~b)-1*(a|b)+6*~(a|b)+8*~(a|~b)-6*~a)&z))+1*(~x&((2*(a&b)+1*(a&~b)-1*(a|b)+6*~(a|b)+8*~(a|~b)-6*~a)&z))+6*(x&(~(2*(a&b)+1*(a&~b)-1*(a|b)+6*~(a|b)+8*~(a|~b)-6*~a)&z))+17*(x&((2*(a&b)+1*(a&~b)-1*(a|b)+6*~(a|b)+8*~(a|~b)-6*~a)&z)),11*(x&b),11*(x&b),11*x+11*b-11*(x|b),True,0.12074398994445801
-6*((y&~z)|~((1*(a&~b)+4*b-3*~(a^b)+3*~(a|b)-4*~(a|~b))|(~y&z)))+2*(z^~((1*(a&~b)+4*b-3*~(a^b)+3*~(a|b)-4*~(a|~b))|y))-6*(((1*(a&~b)+4*b-3*~(a^b)+3*~(a|b)-4*~(a|~b))&z)^~((1*(a&~b)+4*b-3*~(a^b)+3*~(a|b)-4*~(a|~b))^(~y&z)))+10*~((1*(a&~b)+4*b-3*~(a^b)+3*~(a|b)-4*~(a|~b))|(y|z))+14*~((1*(a&~b)+4*b-3*~(a^b)+3*~(a|b)-4*~(a|~b))|(~y|z))+2*~(~(1*(a&~b)+4*b-3*~(a^b)+3*~(a|b)-4*~(a|~b))|(y|z))+6*~(~(1*(a&~b)+4*b-3*~(a^b)+3*~(a|b)-4*~(a|~b))|(~y|z))+12*(~(1*(a&~b)+4*b-3*~(a^b)+3*~(a|b)-4*~(a|~b))&(y&z))+6*((1*(a&~b)+4*b-3*~(a^b)+3*~(a|b)-4*~(a|~b))&(y&z)),2*(y^(a&~z))+2*(a&(~y&z)),2*a+2*y-4*(a&y)+2*(a&y&z),2*a+2*y-4*(a&y)+2*(a&y&z),True,0.16346263885498047
1*(z^(~x|(~(13*(a&b)+6*(a&~b)-6*(a|b)-6*~(a^b)+6*~(a|b)+7*~(a|~b))&z)))-5*(((13*(a&b)+6*(a&~b)-6*(a|b)-6*~(a^b)+6*~(a|b)+7*~(a|~b))&z)^~(~x&((13*(a&b)+6*(a&~b)-6*(a|b)-6*~(a^b)+6*~(a|b)+7*~(a|~b))^z)))+4*~(x|((13*(a&b)+6*(a&~b)-6*(a|b)-6*~(a^b)+6*~(a|b)+7*~(a|~b))|z))-3*~(x|(~(13*(a&b)+6*(a&~b)-6*(a|b)-6*~(a^b)+6*~(a|b)+7*~(a|~b))|z))+5*~(~x|((13*(a&b)+6*(a&~b)-6*(a|b)-6*~(a^b)+6*~(a|b)+7*~(a|~b))|z))+5*~(~x|(~(13*(a&b)+6*(a&~b)-6*(a|b)-6*~(a^b)+6*~(a|b)+7*~(a|~b))|z))-2*(~x&(~(13*(a&b)+6*(a&~b)-6*(a|b)-6*~(a^b)+6*~(a|b)+7*~(a|~b))&z))+3*(x&(~(13*(a&b)+6*(a&~b)-6*(a|b)-6*~(a^b)+6*~(a|b)+7*~(a|~b))&z))-3*(x&((13*(a&b)+6*(a&~b)-6*(a|b)-6*~(a^b)+6*~(a|b)+7*~(a|~b))&z)),-2*(z^~(x|~b)),-2*b-2*z+2*(x&b)+4*(b&z)-4*(x&b&z),-2*b-2*z+2*(x&b)+4*(b&z)-4*(x&b&z),True,0.17728614807128906
-6*(-3*(a&b)-3*(a&~b)+4*~(a&~a)-3*~(a|b)-3*~(a|~b)-1*~a)-2*(((-3*(a&b)-3*(a&~b)+4*~(a&~a)-3*~(a|b)-3*~(a|~b)-1*~a)&z)^~((-3*(a&b)-3*(a&~b)+4*~(a&~a)-3*~(a|b)-3*~(a|~b)-1*~a)^(~y&z)))+1*~((-3*(a&b)-3*(a&~b)+4*~(a&~a)-3*~(a|b)-3*~(a|~b)-1*~a)|(~y|z))+6*~(~(-3*(a&b)-3*(a&~b)+4*~(a&~a)-3*~(a|b)-3*~(a|~b)-1*~a)|(y|z))+6*~(~(-3*(a&b)-3*(a&~b)+4*~(a&~a)-3*~(a|b)-3*~(a|~b)-1*~a)|(~y|z))-1*(~(-3*(a&b)-3*(a&~b)+4*~(a&~a)-3*~(a|b)-3*~(a|~b)-1*~a)&(~y&z))+1*(~(-3*(a&b)-3*(a&~b)+4*~(a&~a)-3*~(a|b)-3*~(a|~b)-1*~a)&(y&z))+6*((-3*(a&b)-3*(a&~b)+4*~(a&~a)-3*~(a|b)-3*~(a|~b)-1*~a)&(~y&z))+8*((-3*(a&b)-3*(a&~b)+4*~(a&~a)-3*~(a|b)-3*~(a|~b)-1*~a)&(y&z)),-1*(~a&(y|z))-2*~(a|(y|z)),2*a+y+z-(a&y)-(y&z)-(a&z)+(a&y&z)-2*~(a&~a),2*a+y+z-(a&y)-(y&z)-(a&z)+(a&y&z)-2*~(a&~a),True,0.16539692878723145
-1*(z^~(x|((-4*(a&b)-4*(a&~b)+4*(a|b)+1*~(a^b)-1*~(a|b)-3*~(a|~b))&z)))-2*((-4*(a&b)-4*(a&~b)+4*(a|b)+1*~(a^b)-1*~(a|b)-3*~(a|~b))^~(x|z))+6*~(x|((-4*(a&b)-4*(a&~b)+4*(a|b)+1*~(a^b)-1*~(a|b)-3*~(a|~b))|z))-1*~(~x|((-4*(a&b)-4*(a&~b)+4*(a|b)+1*~(a^b)-1*~(a|b)-3*~(a|~b))|z))+5*~(~x|(~(-4*(a&b)-4*(a&~b)+4*(a|b)+1*~(a^b)-1*~(a|b)-3*~(a|~b))|z))+2*(~x&(~(-4*(a&b)-4*(a&~b)+4*(a|b)+1*~(a^b)-1*~(a|b)-3*~(a|~b))&z))+3*(~x&((-4*(a&b)-4*(a&~b)+4*(a|b)+1*~(a^b)-1*~(a|b)-3*~(a|~b))&z))+1*(x&(~(-4*(a&b)-4*(a&~b)+4*(a|b)+1*~(a^b)-1*~(a|b)-3*~(a|~b))&z))+3*(x&((-4*(a&b)-4*(a&~b)+4*(a|b)+1*~(a^b)-1*~(a|b)-3*~(a|~b))&z)),-1*(~(x&b)&(x^(b^z)))+3*(b^(~x|(b&z))),-4*x-4*b-z+8*(x&b)+2*(b&z)+2*(x&z)-6*(x&b&z)+3*~(x&~x),-4*x-4*b-z+8*(x&b)+2*(b&z)+2*(x&z)-6*(x&b&z)+3*~(x&~x),True,0.25266098976135254
-3*~(y^z)+5*(z^(~(-4*(a&b)+1*(a&~b)-2*~(a&~b)+7*~(a^b)-5*~(a|b)+2*~(a|~b))|(y|z)))-12*~((-4*(a&b)+1*(a&~b)-2*~(a&~b)+7*~(a^b)-5*~(a|b)+2*~(a|~b))|(y|z))-15*~((-4*(a&b)+1*(a&~b)-2*~(a&~b)+7*~(a^b)-5*~(a|b)+2*~(a|~b))|(~y|z))-8*~(~(-4*(a&b)+1*(a&~b)-2*~(a&~b)+7*~(a^b)-5*~(a|b)+2*~(a|~b))|(y|z))-16*~(~(-4*(a&b)+1*(a&~b)-2*~(a&~b)+7*~(a^b)-5*~(a|b)+2*~(a|~b))|(~y|z))-8*(~(-4*(a&b)+1*(a&~b)-2*~(a&~b)+7*~(a^b)-5*~(a|b)+2*~(a|~b))&(y&z))+1*((-4*(a&b)+1*(a&~b)-2*~(a&~b)+7*~(a^b)-5*~(a|b)+2*~(a|~b))&(~y&z))+3*((-4*(a&b)+1*(a&~b)-2*~(a&~b)+7*~(a^b)-5*~(a|b)+2*~(a|~b))&(y&z)),1*(z^(~a|(y&z)))-11*(z^~(~a&(y&z))),-a+10*z-11*(y&z)+2*(a&z)+10*(a&y&z)-10*~(a&~a),-a+10*z-11*(y&z)+2*(a&z)+10*(a&y&z)-10*~(a&~a),True,0.21563076972961426
2*~(x|z)+1*(x|((-1*(a&b)+1*(a&~b)-1*(a|~b)+3*~(a&~b)-2*~(a|b)-2*~(a|~b))^z))-4*~(x|((-1*(a&b)+1*(a&~b)-1*(a|~b)+3*~(a&~b)-2*~(a|b)-2*~(a|~b))|z))+1*~(x|(~(-1*(a&b)+1*(a&~b)-1*(a|~b)+3*~(a&~b)-2*~(a|b)-2*~(a|~b))|z))-3*~(~x|((-1*(a&b)+1*(a&~b)-1*(a|~b)+3*~(a&~b)-2*~(a|b)-2*~(a|~b))|z))+3*~(~x|(~(-1*(a&b)+1*(a&~b)-1*(a|~b)+3*~(a&~b)-2*~(a|b)-2*~(a|~b))|z))+3*(~x&(~(-1*(a&b)+1*(a&~b)-1*(a|~b)+3*~(a&~b)-2*~(a|b)-2*~(a|~b))&z))+3*(x&(~(-1*(a&b)+1*(a&~b)-1*(a|~b)+3*~(a&~b)-2*~(a|b)-2*~(a|~b))&z))+5*(x&((-1*(a&b)+1*(a&~b)-1*(a|~b)+3*~(a&~b)-2*~(a|b)-2*~(a|~b))&z)),6*((x&b)|(b^z))-2*~(b&z),6*b+6*z-10*(b&z)+6*(x&b&z)-2*~(x&~x),6*b+6*z-10*(b&z)+6*(x&b&z)-2*~(x&~x),True,0.20943927764892578
-2*(~((3*(a&b)+8*(a&~b)+5*b-7*~(a&~a)+7*~(a|b)+2*~(a|~b))|~y)|(y^z))-2*(((3*(a&b)+8*(a&~b)+5*b-7*~(a&~a)+7*~(a|b)+2*~(a|~b))&y)^~((3*(a&b)+8*(a&~b)+5*b-7*~(a&~a)+7*~(a|b)+2*~(a|~b))^(~y|z)))+2*(~((3*(a&b)+8*(a&~b)+5*b-7*~(a&~a)+7*~(a|b)+2*~(a|~b))^y)|~((3*(a&b)+8*(a&~b)+5*b-7*~(a&~a)+7*~(a|b)+2*~(a|~b))^z))+3*(z^(~(3*(a&b)+8*(a&~b)+5*b-7*~(a&~a)+7*~(a|b)+2*~(a|~b))&(y|z)))-2*~((3*(a&b)+8*(a&~b)+5*b-7*~(a&~a)+7*~(a|b)+2*~(a|~b))|(y|z))-1*~((3*(a&b)+8*(a&~b)+5*b-7*~(a&~a)+7*~(a|b)+2*~(a|~b))|(~y|z))+2*~(~(3*(a&b)+8*(a&~b)+5*b-7*~(a&~a)+7*~(a|b)+2*~(a|~b))|(~y|z))+2*(~(3*(a&b)+8*(a&~b)+5*b-7*~(a&~a)+7*~(a|b)+2*~(a|~b))&(y&z))-1*((3*(a&b)+8*(a&~b)+5*b-7*~(a&~a)+7*~(a|b)+2*~(a|~b))&(~y&z)),5*(a&(y&z))-2*~(~a|(y|z)),-2*a+2*(a&y)+2*(a&z)+3*(a&y&z),-2*a+2*(a&y)+2*(a&z)+3*(a&y&z),True,0.16463232040405273
1*~(x^(~(-1*(a&~b)+2*(a|~b)-1*a-2*~(a|b)+1*~(a|~b))|z))-11*(x^(~(-1*(a&~b)+2*(a|~b)-1*a-2*~(a|b)+1*~(a|~b))&z))-2*(~(x^(-1*(a&~b)+2*(a|~b)-1*a-2*~(a|b)+1*~(a|~b)))|(x^z))+12*~(~x|((-1*(a&~b)+2*(a|~b)-1*a-2*~(a|b)+1*~(a|~b))|z))+13*~(~x|(~(-1*(a&~b)+2*(a|~b)-1*a-2*~(a|b)+1*~(a|~b))|z))+13*(~x&(~(-1*(a&~b)+2*(a|~b)-1*a-2*~(a|b)+1*~(a|~b))&z))+2*(~x&((-1*(a&~b)+2*(a|~b)-1*a-2*~(a|b)+1*~(a|~b))&z))-1*(x&(~(-1*(a&~b)+2*(a|~b)-1*a-2*~(a|b)+1*~(a|~b))&z))+12*(x&((-1*(a&~b)+2*(a|~b)-1*a-2*~(a|b)+1*~(a|~b))&z)),-2*~(x|(b|z))+1*~(x|(~b|z)),2*x+3*b+2*z-3*(x&b)-3*(b&z)-2*(x&z)+3*(x&b&z)-2*~(x&~x),2*x+3*b+2*z-3*(x&b)-3*(b&z)-2*(x&z)+3*(x&b&z)-2*~(x&~x),True,0.21933245658874512
-1*(~((1*(a&b)+12*(a&~b)-11*(a^b)+5*~(a|b)+16*~(a|~b)-5*~a)|~y)|((1*(a&b)+12*(a&~b)-11*(a^b)+5*~(a|b)+16*~(a|~b)-5*~a)^(y^z)))+7*((1*(a&b)+12*(a&~b)-11*(a^b)+5*~(a|b)+16*~(a|~b)-5*~a)^(~y&z))-11*(((1*(a&b)+12*(a&~b)-11*(a^b)+5*~(a|b)+16*~(a|~b)-5*~a)&y)^(y|~z))+11*~((1*(a&b)+12*(a&~b)-11*(a^b)+5*~(a|b)+16*~(a|~b)-5*~a)|(y|z))+5*~(~(1*(a&b)+12*(a&~b)-11*(a^b)+5*~(a|b)+16*~(a|~b)-5*~a)|(y|z))-7*~(~(1*(a&b)+12*(a&~b)-11*(a^b)+5*~(a|b)+16*~(a|~b)-5*~a)|(~y|z))-6*(~(1*(a&b)+12*(a&~b)-11*(a^b)+5*~(a|b)+16*~(a|~b)-5*~a)&(~y&z))+12*(~(1*(a&b)+12*(a&~b)-11*(a^b)+5*~(a|b)+16*~(a|~b)-5*~a)&(y&z))-6*((1*(a&b)+12*(a&~b)-11*(a^b)+5*~(a|b)+16*~(a|~b)-5*~a)&(y&z)),-12*~(a|(~y|z)),-12*y+12*(a&y)+12*(y&z)-12*(a&y&z),-12*y+12*(a&y)+12*(y&z)-12*(a&y&z),True,0.17995548248291016
-3*(((-10*(a&b)-8*(a&~b)+11*a-3*~(a&b)+3*~(a|b)+4*~(a|~b))&z)|(~x&((-10*(a&b)-8*(a&~b)+11*a-3*~(a&b)+3*~(a|b)+4*~(a|~b))|z)))+7*((x&z)^~((-10*(a&b)-8*(a&~b)+11*a-3*~(a&b)+3*~(a|b)+4*~(a|~b))&~z))-12*~(x|((-10*(a&b)-8*(a&~b)+11*a-3*~(a&b)+3*~(a|b)+4*~(a|~b))|z))+3*~(x|(~(-10*(a&b)-8*(a&~b)+11*a-3*~(a&b)+3*~(a|b)+4*~(a|~b))|z))-7*~(~x|((-10*(a&b)-8*(a&~b)+11*a-3*~(a&b)+3*~(a|b)+4*~(a|~b))|z))-5*~(~x|(~(-10*(a&b)-8*(a&~b)+11*a-3*~(a&b)+3*~(a|b)+4*~(a|~b))|z))-4*(~x&(~(-10*(a&b)-8*(a&~b)+11*a-3*~(a&b)+3*~(a|b)+4*~(a|~b))&z))-4*(~x&((-10*(a&b)-8*(a&~b)+11*a-3*~(a&b)+3*~(a|b)+4*~(a|~b))&z))+3*(x&((-10*(a&b)-8*(a&~b)+11*a-3*~(a&b)+3*~(a|b)+4*~(a|~b))&z)),-5*((x|~b)&~(x^(b^z)))+5*(x&(~b&z)),5*x+5*b+5*z-10*(x&b)-5*(b&z)-5*(x&z)+10*(x&b&z)-5*~(x&~x),5*x+5*b+5*z-10*(x&b)-5*(b&z)-5*(x&z)+10*(x&b&z)-5*~(x&~x),True,0.24115300178527832
